SHIP_TO;SALES_DISTRICT;SALES_OFFICE;SALES_GROUP;CUST_GRP;PROXI_CATEG2;PROXI_CATEG3;TERR_LVL2;TERR_LVL3
C5E907F49F1226C46C0B649164B88E0D;Дивизион 3;Город 26;Филиал 88;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 20
7EB07DC0771F8B53DDABBD5B83592D94;Дивизион 3;Город 26;Филиал 88;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 5;Область 20
033598A088DB1932F3E4B375DB62007B;Дивизион 3;Город 26;Филиал 88;Формат ТТ 115;Торговая сеть 588;IMPULSE;Регион 5;Область 20
3E3475D0AED7D8B79257F412C9C1E7E2;Дивизион 2;Город 17;Филиал 87;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 9
F6ED4D14D4AC81F58606F9BCCC02F3D0;Дивизион 2;Город 17;Филиал 87;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 7;Область 9
E1E374F3F831E60D0A0959C31FBBB86F;Дивизион 2;Город 17;Филиал 87;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 7;Область 9
C1192EB3427781B8D8A4C5520E579387;Дивизион 2;Город 17;Филиал 84;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 9
FF6C0E663B2F03D76301091008F3BD25;Дивизион 2;Город 17;Филиал 84;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 7;Область 9
D28945A3F44C3FF22956411BB13DEE4D;Дивизион 2;Город 17;Филиал 84;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 7;Область 9
537DFEA3D16C345B5904D31C2098BF5E;Дивизион 2;Город 17;Филиал 84;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 7;Область 9
45D06C39D5AF1BCBF81F7430032656EC;Дивизион 2;Город 17;Филиал 84;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 7;Область 9
943E446651F1DAD312B2998448E602DF;Дивизион 2;Город 17;Филиал 84;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 7;Область 9
7ED3DF3344163CF041BB0A070789DC15;Дивизион 2;Город 17;Филиал 84;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 7;Область 9
FA5488B358D059BBD874B1203B2D3228;Дивизион 3;Город 28;Филиал 80;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 2;Область 18
B7DFBF1CD4C347A6F03B77A0504B8BF2;Дивизион 3;Город 28;Филиал 80;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 2;Область 18
9C39CDE716E5A256A0625965919428BB;Дивизион 3;Город 28;Филиал 80;Формат ТТ 28;Торговая сеть 588;IMPULSE;Регион 2;Область 18
9F1D8170B2371C4BB0BCCC0E93EE6FF9;Дивизион 3;Город 28;Филиал 80;Формат ТТ 28;Торговая сеть 588;IMPULSE;Регион 2;Область 18
7544B65755255E0E2CCC984F58E07EE9;Дивизион 3;Город 28;Филиал 80;Формат ТТ 28;Торговая сеть 588;IMPULSE;Регион 2;Область 18
C04EEDE96A654F40D9325C91C9EE6CBC;Дивизион 3;Город 28;Филиал 80;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 2;Область 18
085761ED396D8EE42D6B90F708464D54;Дивизион 3;Город 28;Филиал 80;Формат ТТ 93;Торговая сеть 588;IMPULSE;Регион 2;Область 18
6A89E1B21B40399A3468B7321294425B;Дивизион 3;Город 28;Филиал 80;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 18
D5C002E84692B5C23ED0998FF57733E9;Дивизион 3;Город 28;Филиал 80;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 18
F74F9D2557542171CA0DE08F154C5BE0;Дивизион 3;Город 28;Филиал 80;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 18
F3708B65C6C5B69E3F6E6A38B59AECC3;Дивизион 3;Город 28;Филиал 80;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 18
AAB18FB13FC2D113CF0F4B17B36DA986;Дивизион 3;Город 28;Филиал 80;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 2;Область 18
741F8079C3993A6C598AB7C2F81AAE01;Дивизион 3;Город 28;Филиал 80;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 2;Область 18
910A276F4724D0DF2245CE31E339F77E;Дивизион 8;Город 7;Филиал 79;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 2;Область 21
CA5DEFD95940B64B106AB2ED506D1E7E;Дивизион 8;Город 7;Филиал 79;Формат ТТ 16;Торговая сеть 588;IMPULSE;Регион 2;Область 21
4D33FBA1FBD6932B435C819DAEC6EE7E;Дивизион 8;Город 7;Филиал 79;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 2;Область 21
E466F171533DB2D2066760DD03A48A3D;Дивизион 8;Город 7;Филиал 79;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 2;Область 21
A6E184861D970442C03D9029D51D7CB5;Дивизион 8;Город 7;Филиал 79;Формат ТТ 28;Торговая сеть 588;IMPULSE;Регион 2;Область 21
3C003E8268DA69DE2A6715C0EB916352;Дивизион 8;Город 7;Филиал 79;Формат ТТ 28;Торговая сеть 588;IMPULSE;Регион 2;Область 21
D34F303FB0BD4217E5168DFD0DC3632F;Дивизион 8;Город 7;Филиал 79;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 2;Область 21
36E5F5AD8F28A004422184F6EC804B9A;Дивизион 8;Город 7;Филиал 79;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 2;Область 21
53C83120D547EDD1463AC45E1664621E;Дивизион 8;Город 7;Филиал 79;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 2;Область 21
75CDC752E3ABD3A2076ABA6586376E96;Дивизион 8;Город 7;Филиал 79;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 2;Область 21
855938692A31563494BEB2ADECE3E251;Дивизион 8;Город 7;Филиал 79;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 21
44E4334F71F2A35CCF741E13A840F58C;Дивизион 8;Город 7;Филиал 79;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 21
3D3BD3D514665C9836105B44B5F49C4A;Дивизион 8;Город 7;Филиал 79;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 21
2BD10FD3B2C0699888731F960DE9CBF3;Дивизион 8;Город 7;Филиал 79;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 21
71C78C338E9FB9C2B3A2BFD1EC257E1A;Дивизион 8;Город 7;Филиал 79;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 21
321014350D56D9095D325062F174E8AA;Дивизион 8;Город 7;Филиал 79;Формат ТТ 98;Торговая сеть 588;IMPULSE;Регион 2;Область 21
DF3CDD7FCD94667011F3F745C4E83304;Дивизион 8;Город 7;Филиал 79;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 2;Область 21
3A551E7F10C9CF2F95CF48B40F440888;Дивизион 8;Город 7;Филиал 79;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 2;Область 21
192EB31747015E736B7F0A0BAF4D2DF6;Дивизион 4;Город 28;Филиал 78;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 2;Область 18
AAA5DEF03038E986498D19053D338494;Дивизион 2;Город 14;Филиал 62;Формат ТТ 17;Торговая сеть 588;IMPULSE;Регион 7;Область 3
7030D576DCD9C7098C33CA4DE5DD1FF3;Дивизион 2;Город 14;Филиал 62;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 3
03D76351DA586D023382418E86FE897F;Дивизион 2;Город 14;Филиал 62;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 3
81B402B144A27ED02AE26FF3CDF5C514;Дивизион 2;Город 14;Филиал 62;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 3
DFE27B6242724C7D219463C08A6C691B;Дивизион 2;Город 14;Филиал 62;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 3
D0BD6D83C4571645D150173FCD6CF86E;Дивизион 2;Город 14;Филиал 62;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 3
0CE231F91B32A7A25FB1B6A6869FE57A;Дивизион 2;Город 14;Филиал 62;Формат ТТ 92;Торговая сеть 588;IMPULSE;Регион 7;Область 3
F022A0CD68B9A2D11156AA60FC30C23A;Дивизион 2;Город 14;Филиал 62;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 7;Область 3
593EF42C814B7EECE238CAF3FC5BDB2A;Дивизион 2;Город 14;Филиал 62;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 7;Область 3
766FE30A7035B8A3D8D8BAAD5E3CF723;Дивизион 2;Город 14;Филиал 62;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 7;Область 3
078A617D769246AB015A1479C2CBA41A;Дивизион 2;Город 14;Филиал 62;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 7;Область 3
FC369BF907859FDB67376568CB5DB942;Дивизион 2;Город 14;Филиал 62;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 7;Область 3
7D9030357851A616EB7ABEAB5FD3C3BB;Дивизион 2;Город 14;Филиал 62;Формат ТТ 111;Торговая сеть 588;IMPULSE;Регион 7;Область 3
337950CE7CB6A64F194D773C8687D389;Дивизион 2;Город 14;Филиал 62;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 7;Область 3
5B5934B27986D0359EA13465D9F04417;Дивизион 8;Город 13;Филиал 34;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 2;Область 21
632EB3BC50A0681C1B3598D014153E12;Дивизион 8;Город 13;Филиал 34;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 2;Область 21
9E9CD72A72B0E0995AA8412D38D3ADF7;Дивизион 8;Город 13;Филиал 34;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 2;Область 21
94BE754F51B42592D32D14A22AA2B373;Дивизион 8;Город 13;Филиал 34;Формат ТТ 96;Торговая сеть 588;IMPULSE;Регион 2;Область 21
ADF00D4A299EDD96D3F50EA7FE5736A2;Дивизион 8;Город 13;Филиал 34;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 2;Область 21
9F71BB573475DD07D4E9EB43CDAAF88F;Дивизион 8;Город 13;Филиал 34;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 2;Область 21
618399188BAF9FA42CDC199F2C81A7F2;Дивизион 2;Город 14;Филиал 19;Формат ТТ 93;Торговая сеть 588;IMPULSE;Регион 7;Область 4
D6D7DFB47952F3522D838FFF765B9E8F;Дивизион 2;Город 14;Филиал 19;Формат ТТ 113;Торговая сеть 588;IMPULSE;Регион 7;Область 4
85DAC7C27A2ABBD14BE13EAE3EA0D22A;Дивизион 6;Город 5;Филиал 142;Формат ТТ 3;Торговая сеть 626;INDIRECT;Регион 7;Область 7
8BF20E55505997AFD5B2B9CA3F16715C;Дивизион 6;Город 22;Филиал 163;Формат ТТ 4;Торговая сеть 632;INDIRECT;Регион 3;Область 15
6BDC2354A3C43BF0954D50DDAF02C08A;Дивизион 6;Город 22;Филиал 170;Формат ТТ 3;Торговая сеть 633;INDIRECT;Регион 3;Область 15
22E7013EEB85BEDB7E6EE53CD8E6BBBC;Дивизион 6;Город 22;Филиал 166;Формат ТТ 3;Торговая сеть 633;INDIRECT;Регион 3;Область 15
104AEE1D1F7BA3DF4C5B105C1606120A;Дивизион 6;Город 22;Филиал 166;Формат ТТ 3;Торговая сеть 633;INDIRECT;Регион 3;Область 15
DCC12181739042FEF07F812AB1AC4C0C;Дивизион 8;Город 7;Филиал 112;Формат ТТ 3;Торговая сеть 634;INDIRECT;Регион 2;Область 21
B2E2B9C87B70F91A91B769CB4723BED2;Дивизион 8;Город 7;Филиал 112;Формат ТТ 3;Торговая сеть 634;INDIRECT;Регион 2;Область 21
5D9F974C6D1DAACF112E8AEB50E859C3;Дивизион 5;Город 24;Филиал 104;Формат ТТ 3;Торговая сеть 639;INDIRECT;Регион 4;Область 12
E85DE6373CD89BF039C9A610A90DA107;Дивизион 2;Город 14;Филиал 19;Формат ТТ 3;Торговая сеть 640;INDIRECT;Регион 7;Область 4
F874E8F6B1DC1955C34D8E1A00A88F16;Дивизион 4;Город 23;Филиал 155;Формат ТТ 3;Торговая сеть 641;INDIRECT;Регион 4;Область 14
A2708D82F6F815B3279B84981C8E8D4A;Дивизион 4;Город 23;Филиал 155;Формат ТТ 3;Торговая сеть 641;INDIRECT;Регион 4;Область 14
9DFFB7C5F18F1AC1D318DEA9EAAB0167;Дивизион 6;Город 5;Филиал 142;Формат ТТ 3;Торговая сеть 642;INDIRECT;Регион 7;Область 7
D4C27D5319A5C772110DAC176B64F4A9;Дивизион 8;Город 13;Филиал 185;Формат ТТ 3;Торговая сеть 643;INDIRECT;Регион 2;Область 25
949C978772603679E20A8580474C84B7;Дивизион 7;Город 16;Филиал 173;Формат ТТ 58;Торговая сеть 645;E-COM;Регион 5;Область 10
32B8E9665281C07494D5D2C68B472655;Дивизион 4;Город 28;Филиал 78;Формат ТТ 3;Торговая сеть 648;INDIRECT;Регион 2;Область 18
220F09E416CC788814DD241C2BFC104D;Дивизион 3;Город 25;Филиал 92;Формат ТТ 3;Торговая сеть 651;INDIRECT;Регион 3;Область 15
06BE6B31A3C9795383CBB257407195C4;Дивизион 3;Город 8;Филиал 123;Формат ТТ 3;Торговая сеть 657;INDIRECT;Регион 3;Область 19
247D7CF61EABC6942DB31ABDC55B9ACD;Дивизион 5;Город 24;Филиал 105;Формат ТТ 3;Торговая сеть 670;INDIRECT;Регион 4;Область 12
A82C7DCF40D09AE03D91BE237594C691;Дивизион 5;Город 24;Филиал 105;Формат ТТ 3;Торговая сеть 670;INDIRECT;Регион 4;Область 12
